iter	Accuracy	MultiClass
1723	0.6956557998	0.6825197379
1724	0.6957530943	0.6824868354
1725	0.6957391951	0.6824562178
1726	0.6957252959	0.6824280809
1727	0.6958503888	0.6823961388
1728	0.6959198849	0.6823645771
1729	0.6959059857	0.6823365675
1730	0.6959407337	0.6823072817
1731	0.6959685322	0.6822785129
1732	0.6961075243	0.6822114506
1733	0.6961005747	0.6821674426
1734	0.6960797259	0.6821305543
1735	0.6960936251	0.6820945626
1736	0.6961214236	0.6820593678
1737	0.6960380283	0.6820156213
1738	0.6961144739	0.6819747255
1739	0.69618397	0.6819402533
1740	0.6960727763	0.6818855709
1741	0.6962604157	0.6818353954
1742	0.6963577102	0.6817886636
1743	0.6964063575	0.6817473004
1744	0.6963785591	0.6817262349
1745	0.6963785591	0.6816871127
1746	0.6963785591	0.6816455085
1747	0.6964202567	0.6815994526
1748	0.6964758536	0.6815679806
1749	0.696468904	0.6815384478
1750	0.696503652	0.6814947215
1751	0.696503652	0.6814629277
1752	0.6965661985	0.6814386208
1753	0.6966495938	0.6813953679
1754	0.6966009465	0.6813722406
1755	0.6966009465	0.6813321591
1756	0.6966217954	0.6813002586
1757	0.6966843418	0.6812755508
1758	0.6967746867	0.6812283264
1759	0.6967538379	0.6811941034
1760	0.6967955356	0.6811651026
1761	0.6967607875	0.6811139156
1762	0.6966843418	0.681088235
1763	0.6967816364	0.6810538768
1764	0.696823334	0.6810293684
1765	0.6968997797	0.6809827497
1766	0.6969414773	0.6809579233
1767	0.6969901246	0.6809043061
1768	0.6969901246	0.6808733575
1769	0.6969067293	0.6808314239
1770	0.6969345277	0.6807929447
1771	0.6969414773	0.6807655481
1772	0.696948427	0.6807498531
1773	0.6969623262	0.680712336
1774	0.6970248726	0.6806729263
1775	0.6970735199	0.6806192383
1776	0.6971847136	0.6805996492
1777	0.6972264113	0.6805617277
1778	0.6972264113	0.6805367329
1779	0.6971221672	0.6804954366
1780	0.6971847136	0.6804708179
1781	0.6971638648	0.680422741
1782	0.6972194617	0.6803977776
1783	0.6971569152	0.6803386756
1784	0.6971638648	0.6802951616
1785	0.6971986129	0.680270381
1786	0.6972472601	0.6802459317
1787	0.6972750586	0.6802196513
1788	0.6974348995	0.6801710372
1789	0.6974487988	0.680126156
1790	0.697462698	0.6800806337
1791	0.6974904964	0.6800471981
1792	0.6974835468	0.6800128643
1793	0.6975321941	0.6799634195
1794	0.6975321941	0.6799234901
1795	0.6975599925	0.679893568
1796	0.6975252445	0.679867161
1797	0.6975530429	0.6798283264
1798	0.6975877909	0.6797969839
1799	0.6975947405	0.6797640214
